AgencyID,AgencyName,AgencyType,PhysicalCity,PhysicalZIPCode,Countyname,JurisdictionName,ReportingYear,ReportingType,AgencyStatus,ReportStatus,TotalNumberOfFacilities,DisposalTons,NumberOfEmployees,EmployeeDisposalRate,EmployeeDisposalRateTarget,NonEmployeePopulationType,NonEmployeeDisposalRate,NonEmployeeDisposalRateTarget,Comments
266,Cosumnes River College,Community College,Sacramento,95823,Sacramento,Sacramento,2012,Full,Active,Reporting requirement temporarily suspended ,1,,,,6.9,Students,,0.1,
268,Crafton Hills College,Community College,Yucaipa,92399,San Bernardino,Yucaipa,2012,Full,Active,Reporting requirement temporarily suspended ,,,,,9.300000000000001,Students,,0.4,
269,"Cuesta Community College, San Luis Obispo",Community College,San Luis Obispo,93405-8106,San Luis Obispo,San Luis Obispo-Unincorporated,2012,Full,Active,Reporting requirement temporarily suspended ,1,,,,1.9,Students,,0.1,
270,Cuyamaca Community College,Community College,El Cajon,92019-4304,San Diego,El Cajon,2012,Full,Active,Reporting requirement temporarily suspended ,,,,,2.6,Students,,0.2,
271,Cypress College,Community College,Cypress,90630,Orange,Cypress,2012,Full,Active,Reporting requirement temporarily suspended ,1,,,,4.9,Students,,0.2,
272,De Anza Community College,Community College,Cupertino,95014,Santa Clara,Cupertino,2012,Full,Active,Reporting requirement temporarily suspended ,,,,,3.1,Students,,0.2,
310,Diablo Valley College,Community College,Pleasant Hill,94523,Contra Costa,Pleasant Hill,2012,Full,Active,Reporting requirement temporarily suspended ,1,,,,1.3,Students,,0,
313,LACCD - East Los Angeles College,Community College,Monterey Park,91754,Los Angeles,Monterey Park,2012,Full,Active,Reporting requirement temporarily suspended ,2,,,,8.699999999999999,Students,,0.2,
314,El Camino College,Community College,Torrance,90506,Los Angeles,Torrance,2012,Full,Active,Reporting requirement temporarily suspended ,1,,,,2.6,Students,,0.3,
434,Sacramento City College,Community College,Sacramento,95822,Sacramento,Sacramento,2012,Full,Active,Reporting requirement temporarily suspended ,2,,,,1.4,Students,,0.1,
319,Evergreen Valley College,Community College,San Jose,95135-1598,Santa Clara,San Jose,2012,Full,Active,Reporting requirement temporarily suspended ,1,,,,5.3,Students,,0.1,
323,Feather River College,Community College,Quincy,95971,Plumas,Plumas-Unincorporated,2012,Full,Active,Reporting requirement temporarily suspended ,1,,,,13.6,Students,,1.7,
324,Folsom Lake College,Community College,Folsom,95630,Sacramento,Folsom,2012,Full,Active,Reporting requirement temporarily suspended ,2,,,,1,Students,,0,
326,Foothill College,Community College,Los Altos Hills,94022,Santa Clara,Cupertino,2012,Full,Active,Reporting requirement temporarily suspended ,2,,,,6,Students,,0.4,
327,Foothill College-Middlefield Campus,Community College,Palo Alto,94303,Santa Clara,Palo Alto,2012,Full,Active,Reporting requirement temporarily suspended ,,,,,17.5,Students,,0.1,
330,Fresno City College,Community College,Fresno,93704,Fresno,Fresno,2012,Full,Active,Reporting requirement temporarily suspended ,,,,,1.8,Students,,0.1,
331,Fullerton College,Community College,Fullerton,92832,Orange,Fullerton,2012,Full,Active,Reporting requirement temporarily suspended ,2,,,,21.8,Students,,0.9,
332,Gavilan Community College District,Community College,Gilroy,95020,Santa Clara,Gilroy,2012,Full,Active,Reporting requirement temporarily suspended ,3,,,,127.4,Students,,4.3,
333,Glendale Community College,Community College,Glendale,91208,Los Angeles,Glendale,2012,Full,Active,Reporting requirement temporarily suspended ,3,,,,0.9,Students,,0.1,
334,Golden West College,Community College,Huntington Beach,92647-2748,Orange,Huntington Beach,2012,Full,Active,Reporting requirement temporarily suspended ,,,,,3.8,Students,,0.5,
336,Grossmont College,Community College,El Cajon,92020,San Diego,El Cajon,2012,Full,Active,Reporting requirement temporarily suspended ,,,,,1.1,Students,,0.1,
337,Hartnell Community College,Community College,Salinas,93901,Monterey,Salinas,2012,Full,Active,Reporting requirement temporarily suspended ,2,,,,2.6,Students,,0.2,
344,Imperial Community College District,Community College,Imperial,92251,Imperial,Imperial,2012,Full,Active,Reporting requirement temporarily suspended ,,,,,2.8,Students,,0.2,
346,Irvine Valley College,Community College,Irvine,92618,Orange,Irvine,2012,Full,Active,Reporting requirement temporarily suspended ,,,,,5.5,Students,,0.2,
349,LACCD - Educational Services Center,Community College,Los Angeles,90017,Los Angeles,Los Angeles,2012,Full,Active,Reporting requirement temporarily suspended ,3,,,,0.7,Students,,0,
349,LACCD - Educational Services Center,Community College,Los Angeles,90017,Los Angeles,Los Angeles,2012,Full,Active,Reporting requirement temporarily suspended ,3,,,,0.7,Students,,0,
350,Lake Tahoe Community College,Community College,South Lake Tahoe,96150,El Dorado,South Lake Tahoe,2012,Full,Active,Reporting requirement temporarily suspended ,,,,,3.7,Students,,0.1,
351,Laney College,Community College,Oakland,94607,Alameda,Oakland,2012,Full,Active,Reporting requirement temporarily suspended ,,,,,5.1,Students,,0.2,
353,Las Positas College,Community College,Livermore,94551,Alameda,Hayward,2012,Full,Active,Reporting requirement temporarily suspended ,,,,,1,Students,,0.2,
354,Lassen Community College,Community College,Susanville,96130,Lassen,Susanville,2012,Full,Active,Reporting requirement temporarily suspended ,,,,,10.5,Students,,0.9,
356,Long Beach City College,Community College,Long Beach,90808,Los Angeles,Long Beach,2012,Full,Active,Reporting requirement temporarily suspended ,1,,,,1.1,Students,,0.1,
357,LACCD - Los Angeles City College,Community College,Los Angeles,90029,Los Angeles,Los Angeles,2012,Full,Active,Reporting requirement temporarily suspended ,1,,,,6.9,Students,,0.2,
358,LACCD - Pierce College,Community College,Woodland Hills,91371,Los Angeles,Los Angeles-Unincorporated,2012,Full,Active,Reporting requirement temporarily suspended ,1,,,,7.8,Students,,0.2,
359,LACCD - Los Angeles Harbor College,Community College,Wilmington,90744,Los Angeles,Los Angeles-Unincorporated,2012,Full,Active,Reporting requirement temporarily suspended ,,,,,16.2,Students,,0.9,
360,LACCD - Los Angeles Mission College,Community College,Sylmar,91342,Los Angeles,Los Angeles-Unincorporated,2012,Full,Active,Reporting requirement temporarily suspended ,2,,,,4.5,Students,,0.1,
361,LACCD - Los Angeles Southwest College,Community College,Los Angeles,90047,Los Angeles,Los Angeles,2012,Full,Active,Reporting requirement temporarily suspended ,,,,,9.199999999999999,Students,,0.6,
362,LACCD - Los Angeles Trade-Technical College,Community College,Los Angeles,90015,Los Angeles,Los Angeles,2012,Full,Active,Reporting requirement temporarily suspended ,1,,,,31.4,Students,,0.8,
363,LACCD - Los Angeles Valley College,Community College,Valley Glen,91401,Los Angeles,Los Angeles-Unincorporated,2012,Full,Active,Reporting requirement temporarily suspended ,1,,,,3.8,Students,,0.2,
365,Los Medanos College,Community College,Pittsburg,94565,Contra Costa,Pittsburg,2012,Full,Active,Reporting requirement temporarily suspended ,1,,,,2.7,Students,,0.1,
366,Los Rios Community College District Office,Community College,Sacramento,95825,Sacramento,Sacramento-Unincorporated,2012,Full,Active,Reporting requirement temporarily suspended ,3,,,,0.9,Students,,0,
366,Los Rios Community College District Office,Community College,Sacramento,95825,Sacramento,Sacramento-Unincorporated,2012,Full,Active,Reporting requirement temporarily suspended ,,,,,0.9,Students,,0,
370,Mendocino-Lake Community College District,Community College,Ukiah,95482,Mendocino,Ukiah,2012,Full,Active,Reporting requirement temporarily suspended ,1,,,,7.2,Students,,0.2,
371,Merced College,Community College,Merced,95348,Merced,Merced,2012,Modified,Active,Reporting requirement temporarily suspended ,1,,,,5.9,Students,,0.7,
373,Merritt College,Community College,Oakland,94619,Alameda,Oakland,2012,Full,Active,Reporting requirement temporarily suspended ,,,,,4.9,Students,,0.2,
374,Mesa College,Community College,San Diego,92111-4998,San Diego,San Diego,2012,Full,Active,Reporting requirement temporarily suspended ,,,,,3.1,Students,,0.2,
377,Miracosta Community College,Community College,Oceanside,92056,San Diego,Oceanside,2012,Full,Active,Reporting requirement temporarily suspended ,3,,,,17.8,Students,,0.5,
378,Miramar College,Community College,San Diego,92126-2999,San Diego,San Diego-Unincorporated,2012,Full,Active,Reporting requirement temporarily suspended ,,,,,3.2,Students,,0.2,
379,Mission Community College,Community College,Santa Clara,95054,Santa Clara,Santa Clara-Unincorporated,2012,Full,Active,Reporting requirement temporarily suspended ,,,,,5.2,Students,,0.1,
380,Monterey Peninsula College,Community College,Monterey,93940,Monterey,Monterey,2012,Full,Active,Reporting requirement temporarily suspended ,,,,,3.4,Students,,0.1,
381,Moorpark College,Community College,Moorpark,93021,Ventura,Moorpark,2012,Full,Active,Reporting requirement temporarily suspended ,,,,,3.3,Students,,0.2,
382,Mt. San Antonio Community College District,Community College,Walnut,91789,Los Angeles,Walnut,2012,Full,Active,Reporting requirement temporarily suspended ,1,,,,2.1,Students,,0.1,
383,Mt. San Jacinto Community College District,Community College,San Jacinto,92583-2399,Riverside,San Jacinto,2012,Full,Active,Reporting requirement temporarily suspended ,3,,,,1.9,Students,,0.2,
386,Napa Valley Community College,Community College,Napa,94558,Napa,Napa,2012,Full,Active,Reporting requirement temporarily suspended ,2,,,,2.6,Students,,0.1,
405,Ohlone College,Community College,Fremont,94539-0390,Alameda,Fremont,2012,Full,Active,Reporting requirement temporarily suspended ,1,,,,6.9,Students,,0.2,
406,Orange Coast College,Community College,Costa Mesa,92626,Orange,Costa Mesa,2012,Full,Active,Reporting requirement temporarily suspended ,2,,,,3,Students,,0.2,
409,Oxnard College,Community College,Oxnard,93033,Ventura,Oxnard,2012,Full,Active,Reporting requirement temporarily suspended ,3,,,,10.7,Students,,0.4,
410,Palo Verde Community College,Community College,Blythe,92225,Riverside,Blythe,2012,Full,Active,Reporting requirement temporarily suspended ,,,,,1.4,Students,,0.2,
412,Palomar Community College District,Community College,San Marcos,92069,San Diego,San Marcos,2012,Full,Active,Reporting requirement temporarily suspended ,2,,,,1,Students,,0.1,
413,Pasadena Area Community College District,Community College,Pasadena,91106,Los Angeles,Pasadena,2012,Full,Active,Reporting requirement temporarily suspended ,4,,,,3.7,Students,,0.2,
420,Porterville College,Community College,Porterville,93257,Tulare,Porterville,2012,Full,Active,Reporting requirement temporarily suspended ,,,,,2.3,Students,,0.1,
426,Rancho Santiago Community College District Office,Community College,Santa Ana,92706,Orange,Santa Ana,2012,Full,Active,Reporting requirement temporarily suspended ,1,,,,1.1,Students,,0.3,
427,Reedley College,Community College,Reedley,93654,Fresno,Reedley,2012,Full,Active,Reporting requirement temporarily suspended ,1,,,,14.2,Students,,0.4,
432,Rio Hondo College,Community College,Whittier,90601,Los Angeles,Whittier,2012,Full,Active,Reporting requirement temporarily suspended ,1,,,,6.4,Students,,0.1,
433,Riverside Community College District,Community College,Riverside,92507,Riverside,Riverside,2012,Full,Active,Reporting requirement temporarily suspended ,5,,,,1.8,Students,,0.1,
436,Saddleback College,Community College,Mission Viejo,92692,Orange,Mission Viejo,2012,Full,Active,Reporting requirement temporarily suspended ,1,,,,26.7,Students,,0.5,
438,San Bernardino Valley College,Community College,San Bernardino,92410,San Bernardino,San Bernardino-Unincorporated,2012,Full,Active,Reporting requirement temporarily suspended ,1,,,,60,Students,,1.7,
439,San Diego City College,Community College,San Diego,92101-4787,San Diego,San Diego,2012,Full,Active,Reporting requirement temporarily suspended ,,,,,4.7,Students,,0.2,
440,San Diego Community College (Continuing Education),Community College,San Diego,92113-1915,San Diego,San Diego,2012,Full,Active,Reporting requirement temporarily suspended ,6,,,,2.7,Students,,0,
441,San Diego Community College District Office,Community College,San Diego,92108-3883,San Diego,San Diego,2012,Full,Active,Reporting requirement temporarily suspended ,2,,,,1.8,Students,,6.2,
446,San Joaquin Delta College,Community College,Stockton,95207,San Joaquin,Stockton,2012,Modified,Active,Reporting requirement temporarily suspended ,3,,,,1.8,Students,,0.2,
448,San Jose City College,Community College,San Jose,95128-2799,Santa Clara,San Jose,2012,Full,Active,Reporting requirement temporarily suspended ,,,,,24.5,Students,,0.6,
451,Santa Ana College,Community College,Santa Ana,92706,Orange,Santa Ana,2012,Full,Active,Reporting requirement temporarily suspended ,5,,,,2.7,Students,,0.1,
452,Santa Barbara Community College,Community College,Santa Barbara,93109,Santa Barbara,Santa Barbara,2012,Full,Active,Reporting requirement temporarily suspended ,3,,,,4.4,Students,,0.1,
453,Santa Clarita Community College District,Community College,Santa Clarita,91355,Los Angeles,Santa Clarita,2012,Full,Active,Reporting requirement temporarily suspended ,,,,,3.9,Students,,0.2,
454,Santa Monica Community College District,Community College,Santa Monica,90405,Los Angeles,Santa Monica,2012,Full,Active,Reporting requirement temporarily suspended ,7,,,,17.2,Students,,1.4,
454,Santa Monica Community College District,Community College,Santa Monica,90405,Los Angeles,Santa Monica,2012,Full,Active,Reporting requirement temporarily suspended ,,,,,17.2,Students,,1.4,
456,Santa Rosa Junior College,Community College,Santa Rosa,95401,Sonoma,Santa Rosa,2012,Full,Active,Reporting requirement temporarily suspended ,5,,,,3.9,Students,,0.2,
457,Santiago Canyon College,Community College,Orange,92869-4512,Orange,Orange,2012,Full,Active,Reporting requirement temporarily suspended ,2,,,,2.3,Students,,0,
461,Shasta Tehama Trinity Community College District,Community College,Redding,96003,Shasta,Redding,2012,Full,Active,Reporting requirement temporarily suspended ,5,,,,5.1,Students,,0.3,
463,Sierra Joint Community College District,Community College,Rocklin,95677,Placer,Rocklin,2012,Full,Active,Reporting requirement temporarily suspended ,4,,,,2,Students,,0.1,
464,Skyline College,Community College,San Bruno,94066,San Mateo,San Bruno,2012,Full,Active,Reporting requirement temporarily suspended ,,,,,11.8,Students,,0.3,
465,Solano Community College,Community College,Fairfield,94534,Solano,Fairfield,2012,Full,Active,Reporting requirement temporarily suspended ,7,,,,8,Students,,0.2,
470,Southwestern Community College,Community College,Chula Vista,91910,San Diego,Chula Vista,2012,Full,Active,Reporting requirement temporarily suspended ,4,,,,2.2,Students,,0.2,
490,Ventura College,Community College,Ventura,93003,Ventura,Ventura-Unincorporated,2012,Full,Active,Reporting requirement temporarily suspended ,3,,,,1.9,Students,,0,
497,Victor Valley Community College District,Community College,Victorville,92395,San Bernardino,Victorville,2012,Full,Active,Reporting requirement temporarily suspended ,1,,,,14.9,Students,,0.5,
499,West Hills Community College - Coalinga,Community College,Coalinga,93210,Fresno,Coalinga,2012,Full,Active,Reporting requirement temporarily suspended ,,,,,3.3,Students,,0.5,
